Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
SYN-542303,OF,Marcell,Marcell Ozuna,Ozuna,11.47,0,3300,PIT@CHC,PIT,CHC,,,0,,5,OF
SYN-608324,SS,Alex,Alex Bregman,Bregman,12.4,0,3300,CHC@PIT,CHC,PIT,,,0,,3,SS
SYN-608348,OF,Carson,Carson Kelly,Kelly,11.6,0,3300,CHC@PIT,CHC,PIT,,,0,,7,OF
SYN-621020,OF,Dansby,Dansby Swanson,Swanson,11.11,0,3200,CHC@PIT,CHC,PIT,,,0,,9,OF
SYN-656811,2B,Ryan,Ryan O'Hearn,O'Hearn,13.47,0,3400,PIT@CHC,PIT,CHC,,,0,,4,2B
SYN-663538,3B,Nico,Nico Hoerner,Hoerner,14.04,0,3400,CHC@PIT,CHC,PIT,,,0,,1,3B
SYN-664023,SS,Ian,Ian Happ,Happ,12.81,0,3300,CHC@PIT,CHC,PIT,,,0,,4,SS
SYN-664040,3B,Brandon,Brandon Lowe,Lowe,13.84,0,3400,PIT@CHC,PIT,CHC,,,0,,2,3B
SYN-665833,C/1B,Oneil,Oneil Cruz,Cruz,13.55,0,3400,PIT@CHC,PIT,CHC,,,0,,1,C/1B
SYN-668804,C/1B,Bryan,Bryan Reynolds,Reynolds,11.9,0,3300,PIT@CHC,PIT,CHC,,,0,,3,C/1B
SYN-673548,OF,Seiya,Seiya Suzuki,Suzuki,13.05,0,3400,CHC@PIT,CHC,PIT,,,0,,5,OF
SYN-680779,C/1B,Henry,Henry Davis,Davis,9.73,0,3100,PIT@CHC,PIT,CHC,,,0,,9,C/1B
SYN-683737,C/1B,Michael,Michael Busch,Busch,14.36,0,3500,CHC@PIT,CHC,PIT,,,0,,2,C/1B
SYN-687462,OF,Spencer,Spencer Horwitz,Horwitz,11.18,0,3200,PIT@CHC,PIT,CHC,,,0,,7,OF
SYN-691718,2B,Pete,Pete Crow-Armstrong,Crow-Armstrong,13.13,0,3400,CHC@PIT,CHC,PIT,,,0,,6,2B
SYN-693304,C/1B,Nick,Nick Gonzales,Gonzales,10.66,0,3200,PIT@CHC,PIT,CHC,,,0,,6,C/1B
SYN-694208,C/1B,Moises,Moises Ballesteros,Ballesteros,10.05,0,3200,CHC@PIT,CHC,PIT,,,0,,8,C/1B
SYN-804606,2B,Konnor,Konnor Griffin,Griffin,10.69,0,3200,PIT@CHC,PIT,CHC,,,0,,8,2B
SYN-621493,C/1B,Taylor,Taylor Ward,Ward,9.88,0,3100,BAL@SF ,BAL,SF ,,,0,,2,C/1B
SYN-624413,C/1B,Pete,Pete Alonso,Alonso,9.93,0,3100,BAL@SF ,BAL,SF ,,,0,,3,C/1B
SYN-641933,3B,Tyler,Tyler O'Neill,O'Neill,9.7,0,3100,BAL@SF ,BAL,SF ,,,0,,5,3B
SYN-642715,OF,Willy,Willy Adames,Adames,9.78,0,3100,SF @BAL,SF ,BAL,,,0,,1,OF
SYN-646240,C/1B,Rafael,Rafael Devers,Devers,9.67,0,3100,SF @BAL,SF ,BAL,,,0,,5,C/1B
SYN-650333,3B,Luis,Luis Arraez,Arraez,8.97,0,3100,SF @BAL,SF ,BAL,,,0,,3,3B
SYN-656305,C/1B,Matt,Matt Chapman,Chapman,9.49,0,3100,SF @BAL,SF ,BAL,,,0,,2,C/1B
SYN-664056,C/1B,Harrison,Harrison Bader,Bader,8.34,0,3000,SF @BAL,SF ,BAL,,,0,,8,C/1B
SYN-666464,OF,Jerar,Jerar Encarnacion,Encarnacion,8.21,0,3000,SF @BAL,SF ,BAL,,,0,,6,OF
SYN-669236,OF,Jeremiah,Jeremiah Jackson,Jackson,7.15,0,3000,BAL@SF ,BAL,SF ,,,0,,7,OF
SYN-671218,SS,Heliot,Heliot Ramos,Ramos,8.5,0,3000,SF @BAL,SF ,BAL,,,0,,4,SS
SYN-672275,3B,Patrick,Patrick Bailey,Bailey,7.06,0,3000,SF @BAL,SF ,BAL,,,0,,9,3B
SYN-681297,OF,Colton,Colton Cowser,Cowser,7.73,0,3000,BAL@SF ,BAL,SF ,,,0,,8,OF
SYN-683002,3B,Gunnar,Gunnar Henderson,Henderson,10.68,0,3200,BAL@SF ,BAL,SF ,,,0,,1,3B
SYN-687637,SS,Dylan,Dylan Beavers,Beavers,7.8,0,3000,BAL@SF ,BAL,SF ,,,0,,6,SS
SYN-691723,OF,Coby,Coby Mayo,Mayo,7.4,0,3000,BAL@SF ,BAL,SF ,,,0,,9,OF
SYN-694212,2B,Samuel,Samuel Basallo,Basallo,7.8,0,3000,BAL@SF ,BAL,SF ,,,0,,4,2B
SYN-808982,SS,Jung,Jung Hoo Lee,Hoo Lee,8.26,0,3000,SF @BAL,SF ,BAL,,,0,,7,SS
SYN-573262,OF,Mike,Mike Yastrzemski,Yastrzemski,9.37,0,3100,ATL@CLE,ATL,CLE,,,0,,5,OF
SYN-595978,OF,Austin,Austin Hedges,Hedges,6.31,0,3000,CLE@ATL,CLE,ATL,,,0,,8,OF
SYN-608070,C/1B,Jose,Jose Ramirez,Ramirez,10.45,0,3200,CLE@ATL,CLE,ATL,,,0,,3,C/1B
SYN-621566,C/1B,Matt,Matt Olson,Olson,9.22,0,3100,ATL@CLE,ATL,CLE,,,0,,3,C/1B
SYN-642086,OF,Dominic,Dominic Smith,Smith,7.6,0,3000,ATL@CLE,ATL,CLE,,,0,,7,OF
SYN-642201,C/1B,Eli,Eli White,White,6.48,0,3000,ATL@CLE,ATL,CLE,,,0,,9,C/1B
SYN-643289,C/1B,Mauricio,Mauricio Dubon,Dubon,6.93,0,3000,ATL@CLE,ATL,CLE,,,0,,8,C/1B
SYN-645277,3B,Ozzie,Ozzie Albies,Albies,8.23,0,3000,ATL@CLE,ATL,CLE,,,0,,6,3B
SYN-656555,SS,Rhys,Rhys Hoskins,Hoskins,7.65,0,3000,CLE@ATL,CLE,ATL,,,0,,6,SS
SYN-660670,2B,Ronald,Ronald Acuna Jr.,Acuna Jr.,10.76,0,3200,ATL@CLE,ATL,CLE,,,0,,1,2B
SYN-663586,OF,Austin,Austin Riley,Riley,8.13,0,3000,ATL@CLE,ATL,CLE,,,0,,4,OF
SYN-677587,C/1B,Brayan,Brayan Rocchio,Rocchio,7.12,0,3000,CLE@ATL,CLE,ATL,,,0,,9,C/1B
SYN-680757,3B,Steven,Steven Kwan,Kwan,9.33,0,3100,CLE@ATL,CLE,ATL,,,0,,1,3B
SYN-681807,OF,David,David Fry,Fry,6.93,0,3000,CLE@ATL,CLE,ATL,,,0,,4,OF
SYN-682657,SS,Angel,Angel Martinez,Martinez,8.78,0,3100,CLE@ATL,CLE,ATL,,,0,,2,SS
SYN-682877,2B,Juan,Juan Brito,Brito,6.94,0,3000,CLE@ATL,CLE,ATL,,,0,,7,2B
SYN-686948,OF,Drake,Drake Baldwin,Baldwin,9.41,0,3100,ATL@CLE,ATL,CLE,,,0,,2,OF
SYN-800050,SS,Chase,Chase DeLauter,DeLauter,7.64,0,3000,CLE@ATL,CLE,ATL,,,0,,5,SS
SYN-453286,P,Max,Max Scherzer,Scherzer,23.32,0,6500,TOR@MIN,TOR,MIN,,,0,Yes,0,P
SYN-671737,P,Taj,Taj Bradley,Bradley,28.34,0,6600,MIN@TOR,MIN,TOR,,,0,Yes,0,P
SYN-656876,P,Drew,Drew Rasmussen,Rasmussen,27.59,0,6500,TB @NYY,TB ,NYY,,,0,Yes,0,P
SYN-693645,P,Cam,Cam Schlittler,Schlittler,32.8,0,6800,NYY@TB ,NYY,TB ,,,0,Yes,0,P
SYN-669467,P,Andre,Andre Pallante,Pallante,21.93,0,6500,STL@BOS,STL,BOS,,,0,Yes,0,P
SYN-678394,P,Brayan,Brayan Bello,Bello,20.66,0,6500,BOS@STL,BOS,STL,,,0,Yes,0,P
SYN-669302,P,Logan,Logan Gilbert,Gilbert,30.78,0,6700,SEA@HOU,SEA,HOU,,,0,Yes,0,P
SYN-675989,P,Cody,Cody Bolton,Bolton,21.48,0,6500,HOU@SEA,HOU,SEA,,,0,Yes,0,P
SYN-601713,P,Nick,Nick Pivetta,Pivetta,42.14,0,7300,SD @COL,SD ,COL,,,0,Yes,0,P
SYN-607536,P,Kyle,Kyle Freeland,Freeland,24.5,0,6500,COL@SD ,COL,SD ,,,0,Yes,0,P
SYN-668678,P,Zac,Zac Gallen,Gallen,23.66,0,6500,ARI@PHI,ARI,PHI,,,0,Yes,0,P
SYN-691725,P,Andrew,Andrew Painter,Painter,24.27,0,6500,PHI@ARI,PHI,ARI,,,0,Yes,0,P
SYN-642547,P,Freddy,Freddy Peralta,Peralta,38.6,0,7100,NYM@ATH,NYM,ATH,,,0,Yes,0,P
SYN-650644,P,Aaron,Aaron Civale,Civale,26.34,0,6500,ATH@NYM,ATH,NYM,,,0,Yes,0,P
SYN-605540,P,Brandon,Brandon Woodruff,Woodruff,33.58,0,6800,MIL@WAS,MIL,WAS,,,0,Yes,0,P
SYN-641793,P,Zack,Zack Littell,Littell,22.24,0,6500,WAS@MIL,WAS,MIL,,,0,Yes,0,P
SYN-594798,P,Jacob,Jacob deGrom,deGrom,36.03,0,7000,TEX@LAD,TEX,LAD,,,0,Yes,0,P
SYN-808963,P,Roki,Roki Sasaki,Sasaki,18.21,0,6500,LAD@TEX,LAD,TEX,,,0,Yes,0,P
SYN-691799,P,Grant,Grant Taylor,Taylor,5.56,0,6500,CHW@KC ,CHW,KC ,,,0,Yes,0,P
SYN-702070,P,Noah,Noah Cameron,Cameron,27.24,0,6500,KC @CHW,KC ,CHW,,,0,Yes,0,P
SYN-645261,P,Sandy,Sandy Alcantara,Alcantara,29.41,0,6600,MIA@DET,MIA,DET,,,0,Yes,0,P
SYN-669373,P,Tarik,Tarik Skubal,Skubal,41.41,0,7200,DET@MIA,DET,MIA,,,0,Yes,0,P
SYN-667755,P,Jose,Jose Soriano,Soriano,31.02,0,6700,LAA@CIN,LAA,CIN,,,0,Yes,0,P
SYN-671096,P,Andrew,Andrew Abbott,Abbott,33.56,0,6800,CIN@LAA,CIN,LAA,,,0,Yes,0,P
SYN-592791,P,Jameson,Jameson Taillon,Taillon,23.01,0,6500,CHC@PIT,CHC,PIT,,,0,Yes,0,P
SYN-696149,P,Bubba,Bubba Chandler,Chandler,22.93,0,6500,PIT@CHC,PIT,CHC,,,0,Yes,0,P
SYN-605288,P,Adrian,Adrian Houser,Houser,25.93,0,6500,SF @BAL,SF ,BAL,,,0,Yes,0,P
SYN-700249,P,Cade,Cade Povich,Povich,25.8,0,6500,BAL@SF ,BAL,SF ,,,0,Yes,0,P
SYN-519242,P,Chris,Chris Sale,Sale,36.55,0,7000,ATL@CLE,ATL,CLE,,,0,Yes,0,P
SYN-676440,P,Tanner,Tanner Bibee,Bibee,27.75,0,6500,CLE@ATL,CLE,ATL,,,0,Yes,0,P
